Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0131,-76.1577,,,Water & Sewage,"105 Ford Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Abdo - 315-395-6201--if Jose' does not answer
105 Ford Ave
315-317-0311 - Jose'
Sewer B/U..someone wil be home..vent will be cleared"
43.0174,-76.1609,,,"Garbage, Recycling & Graffiti","220 Valley Dr Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0628,-76.093,,,"Garbage, Recycling & Graffiti","362 Clover Ridge Dr Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.  
43.0573,-76.1129,,,"Garbage, Recycling & Graffiti","549 Hickok Ave Syracuse, New York, 13206",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0605,-76.1425,,,"Garbage, Recycling & Graffiti","113 S Alvord St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent called to report her recycling as skipped. No violations. 
43.0484,-76.1043,,,"Garbage, Recycling & Graffiti","2712 E Fayette St Syracuse, New York, 13224",Sanitation Carts,Constituent says her trash cart was switched. The cart in front of her property belongs to 600 Seeley. She would like that cart replaced because squirrels have gotten into it and the wheel is missing. 
43.0645,-76.136,,,"Garbage, Recycling & Graffiti","900 Oak St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0188,-76.1257,,,Feedback to the City,"Arnold Ave Syracuse, New York, 13210",Please use this space to provide feedback to the City,Are plows going to be coming down the side streets any time soon? Nothing has come down this street all day. Where are all the plows?
43.0101,-76.1605,,,Parking & Vehicles,"308 Barnes Ave Syracuse, NY, 13207, USA",Report an illegally parked vehicle,Car on street hasn't been moved in at least 2 months and has a flat tire. Because of that we only get half our street plowed
43.0642,-76.1204,,,"Garbage, Recycling & Graffiti","200 Hixson Ave Syracuse, New York, 13206",Report a Skipped Bulk Pick Up,Skipped bulk trash. 
43.0696,-76.1296,,,Sanitation Carts,"344 Wendell Ter Syracuse, New York, 13203",Cart Broken,Constituent says the wheel on his recycling cart is broken. Caller is requesting a new one. 
43.0558,-76.1347,,,"Garbage, Recycling & Graffiti","343 Gertrude St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.0722,-76.1401,,,Water & Sewage,"Worden Ave & Grant Blvd Syracuse, New York, 13208",Other Sewer-related Concerns,SPD  Manole cover off 
43.062,-76.0992,,,"Garbage, Recycling & Graffiti","1200 Sunnycrest Rd Syracuse, New York, 13206",Report a Skipped Bulk Pick Up,Constituent was skipped per constituent. 
43.058,-76.1241,,,"Garbage, Recycling & Graffiti","230 Robinson St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Bulk scheduled in rubicon skipped.
43.0617,-76.1248,,,"Garbage, Recycling & Graffiti","304 Wilson St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.0607,-76.1393,,,"Garbage, Recycling & Graffiti","351 Douglas St Syracuse, NY, 13203, USA",Report a Skipped Recycling Pick Up,Trash collected but recycling skipped 
43.0571,-76.1704,,,Water & Sewage,"Spencer St & N Geddes St Syracuse, New York, 13204",Other Sewer-related Concerns,"911
Foreman Requested For Sewage Treatment Spill"
43.0383,-76.1245,,,Water & Sewage,"Clarendon St & Ackerman Ave Syracuse, New York, 13210",Other Sewer-related Concerns,"75
Fix/Repalce Manhole"
43.0648,-76.119,,,"Garbage, Recycling & Graffiti","180 Cook Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations.  
43.0383,-76.1245,,,Water & Sewage,"Clarendon St & Ackerman Ave Syracuse, New York, 13210",Other Sewer-related Concerns,"442
Manhole Cover Off
Dispatched to 75"
43.0622,-76.1156,,,Streets & Transportation,"260 Shotwell Park Syracuse, New York, 13206",Pavement Markings,"The bottom of our driveway has been completely and brutally destroyed by the large city plows. Huge chunks just ripped completely off. This happened last year as well, and no one fixed then either. Currently covered in snow. Made a couple of phone complaints this year. Began with first big snowstorm of the season. Someone on phone through DPW said they would come to assess on 12/27, but no one called or showed. City is destroying our property and not fixing. Have picture proof from last year and will take more once snow is cleared more this year. Need someone to repair or we will take further action. "
43.0643,-76.1049,,,"Garbage, Recycling & Graffiti","272 S Midler Ave Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. Driveway on glencove. 
42.9958,-76.1376,,,Water & Sewage,"217 Sunrise Dr Syracuse, New York, 13205",Other Sewer-related Concerns,"Mark Mr Rooter 315-315-0060  
Requesting Flush -- Flush # 40"
43.0579,-76.1557,,,Streets & Transportation,"619-635 N Clinton St Syracuse, NY, 13204, USA",Report a Pothole,"The whole road is terrible, need to replaced or fire the workers. It feels like it was paved my lighting mcqueen!!!! I think it might be the worst road I have ever been on!!"
43.0674,-76.0996,,,"Garbage, Recycling & Graffiti","161 Plymouth Dr Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0547,-76.1305,,,Sanitation Carts,"351 Elm St Syracuse, New York, 13203",Cart Stolen,Constituent called to report her trash cart as missing. 
43.0623,-76.1396,,,"Garbage, Recycling & Graffiti","145 Jasper St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent says his recycling was skipped.
43.0617,-76.1345,,,Sanitation Carts,"317 Highland Ave Syracuse, New York, 13203",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen off. Constituent would like call back (716)-982-2780 
43.0453,-76.1861,,,Water & Sewage,"421 Tennyson Ave Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Mike
315-263-2278"
43.0583,-76.1234,,,"Garbage, Recycling & Graffiti","329 Robinson St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Skipped bulk trash. 
43.0195,-76.1755,,,Feedback to the City,"Mcdonald Rd Syracuse, New York, 13207",Please use this space to provide feedback to the City,Please plow. I work at Hillbrook Detention Center and  trying to safely travel home at 3:30pm. I have to travel down either McDonald or Velasko. Both are slick and mushy. HELP! 
43.0708,-76.1429,,,"Garbage, Recycling & Graffiti","1340 Butternut St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0199,-76.1633,,,Sanitation Carts,"214 Glenwood Ave Syracuse, New York, 13207",Cart Broken,"Trash cart is broken, stated that the back of the can has began to crack really bad. "
43.0778,-76.1503,,,"Garbage, Recycling & Graffiti","140 7th North St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0291,-76.1869,,,"Garbage, Recycling & Graffiti","309 Overlook Dr Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,"Skipped recycling, week B. "
43.0467,-76.1212,,,Sanitation Carts,"305 Columbus Ave Syracuse, New York, 13210",Cart Stolen,Stolen trash cart. Constituent can be reached at 315-547-9168. 
43.0327,-76.1831,,,Sanitation Carts,"1810 Bellevue Ave Syracuse, New York, 13204",Cart Broken,Constituent called to report the wheel on the recycling cart has fallen off. 
43.0562,-76.1223,,,"Garbage, Recycling & Graffiti","615 Teall Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations.  
43.0712,-76.1008,,,"Garbage, Recycling & Graffiti","1017 Tyson Pl Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent says 2 of the trash carts were not emptied. 
43.0343,-76.1715,,,Sanitation Carts,"1152 W Onondaga St Syracuse, New York, 13204",Cart Stolen,Constituent called to report her trash as stolen. 
43.0609,-76.1408,,,"Garbage, Recycling & Graffiti","209 Beecher St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,looks like they took the rest of the blocks just not here.
43.0547,-76.1305,,,"Garbage, Recycling & Graffiti","353 Elm St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0209,-76.1301,,,Sanitation Carts,"143 Xavier Cir Syracuse, New York, 13210",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen off. 
43.0623,-76.0937,,,"Garbage, Recycling & Graffiti","1624 Caleb Ave Syracuse, New York, 13206",Sanitation Exempt Skipped,"Skipped recycling, Medical exemption list. "
43.0713,-76.1531,,,Sanitation Carts,"1014 First North St Syracuse, New York, 13208",Cart Stolen,Constituent called to report their recycling cart as stolen. 
43.0301,-76.179,,,"Garbage, Recycling & Graffiti","918 Stolp Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent says her weekly recycling was skipped. 
43.06,-76.1196,,,"Garbage, Recycling & Graffiti","301 Kinne St Syracuse, New York, 13206",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk as skipped. No violations. Box spring. 
43.0542,-76.1305,,,Water & Sewage,"341 Elm St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),Priscilla  925-8908
43.0095,-76.155,,,Sanitation,"1025 Ballantyne Rd Syracuse, New York, 13207",Report a Skipped Bulk Pick Up (Internal),Constituent called to report their scheduled bulk pick up as skipped. No violations. The item is a Couch. 
42.9996,-76.1533,,,Sanitation,"1716 Valley Dr Syracuse, New York, 13207",Report a Skipped Bulk Pick Up (Internal),Constituent called to report their scheduled bulk pick up as skipped. No violations. Recliner
43.0209,-76.1346,,,"Garbage, Recycling & Graffiti","Vincent St Syracuse, New York, 13210",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Constituent called anonymously to report illegal setout of trash carts. Stated that there are both trash and recycling carts at the curb, stated they sit there all week and are never returned to the properties. "
43.0478,-76.187,,,Sanitation Carts,"504 Ulster St Syracuse, New York, 13204",Cart Broken,"Constituent called to report their recycling cart broken. Stated that the wheel has fallen off, requesting for it to be repaired/replaced. constituent stated that the carts are accessible from the street. "
43.0176,-76.161,,,Sanitation Carts,"214 Valley Dr Syracuse, New York, 13207",Cart Broken,"Trash cart reported stolen, stated the wheel is off of the trash cart. Requesting for it to be repaired or replaced. "
43.0467,-76.1833,,,Sanitation Carts,"302 Tennyson Ave Syracuse, New York, 13204",Cart Stolen,Constituent called to report their recycling and trash cart as missing. 
43.0791,-76.1432,,,Housing & Property Maintenance,"159 Malverne Dr Syracuse, New York, 13208",Other Housing & Property Maintenance Concern,Owner has not shoveled sidewalk at all. 
43.0537,-76.1808,,,Sanitation,"200 State Fair Blvd Syracuse, New York, 13204",Report a Skipped Recycling Pick Up (Internal),Constituent called to report her recycling as skipped. No violations.  
43.0373,-76.1718,,,Sanitation Carts,"241 Fitch St Syracuse, New York, 13204",Cart Broken,Constituent called to report that the body of the trash cart has been damaged due to the plow. 
42.9938,-76.144,,,"Garbage, Recycling & Graffiti","5222 S Salina St Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report his trash pick up as skipped from Thursday pick up. Constituent was advised to pull the cart back in for the weekend and place it back at the curb Sunday night for Monday morning collection. 
43.0141,-76.1608,,,Sanitation Carts,"123 Griffin St Syracuse, New York, 13207",Cart Broken,Constituent called to report her trash or recycling cart broken. Stated that the wheel has broken off. requesting for it to be repaired or replaced. 
43.0439,-76.1664,,,Sanitation,"700 Tully St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up (Internal),"Skipped recycling pick up, constituent was advised to leave the cart at the curb. "
43.0463,-76.1083,,,Water & Sewage,"610 Beattie St Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Dave  708-9515
Dispatched to #51"
43.0222,-76.1619,,,Water & Sewage,"126 Clyde Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Shelia
315-289-4508
Jet Flush Between 9:30 & 10 1/11/25"
43.0626,-76.1231,,,Water & Sewage,"422 Shuart Ave Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Phil  478-1422
Dispatched to #51"
43.0561,-76.1951,,,Sanitation,"1001 Willis Ave Syracuse, New York, 13204",Report a Skipped Bulk Pick Up (Internal),"Constituent called cityline to report his bulk pick up as skipped. The item is scheduled into rubicon, it is a mattress and box spring. Constituent was advised to leave the items at the curb. "
43.0728,-76.142,,,Parking & Vehicles,"1514 Butternut St Syracuse NY 13208, United States",Report an Abandoned Vehicle,This white car is covered in snow and has been plowed around for over a week. it is an eyesore and a hazard 
43.021,-76.1618,,,Water & Sewage,"170 Clyde Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Louis
347-861-3566
Vent Flush 1/11/25 Between 9:30am & 10am"
43.0332,-76.163,,,Sanitation Carts,"605 Bellevue Ave Syracuse, New York, 13204",Cart Broken,Constituent says the wheels are off on her trash cart. 
43.0148,-76.1657,,,"Garbage, Recycling & Graffiti","204 Lynch Ave Syracuse, New York, 13207",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Constituent called to report that this property is putting bagged trash in their recycling cart and leaving the cart out past their trash date, leaving trash loose on property, and shifting the cans over onto neighbor's property. "
43.0455,-76.1889,,,"Garbage, Recycling & Graffiti","612 Tompkins St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0395,-76.1669,,,Sanitation Carts,"100 Davis St Syracuse, New York, 13204",Cart Stolen,Stolen trash cart. Constituent can be reached at 540-602-8022. 
43.0456,-76.1292,,,Water & Sewage,"1111 Madison St Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),Chrissy  263-2855
